=== token stream (1011875840 tokens) ===
model snapshot at /workspace/.cache/huggingface/hub/models--unsloth--Llama-3.2-1B/snapshots/9535bd9b1d1dea6acafbdc4813b728796aeb28da
[r0] stream batch 2192/30880: 35,492,864/500,000,000 (36,420 pos/s)
[r1] stream batch 2224/30880: 36,011,008/500,000,000 (36,898 pos/s)
[r0] stream batch 2208/30880: 35,751,936/500,000,000 (36,439 pos/s)
[r1] stream batch 2240/30880: 36,270,080/500,000,000 (36,906 pos/s)
[r0] stream batch 2224/30880: 36,011,008/500,000,000 (36,457 pos/s)
[r1] stream batch 2256/30880: 36,529,152/500,000,000 (36,917 pos/s)
[r0] stream batch 2240/30880: 36,270,080/500,000,000 (36,471 pos/s)
[r1] stream batch 2272/30880: 36,788,224/500,000,000 (36,932 pos/s)
[r0] stream batch 2256/30880: 36,529,152/500,000,000 (36,485 pos/s)
[r1] stream batch 2288/30880: 37,047,296/500,000,000 (36,946 pos/s)
[r0] stream batch 2272/30880: 36,788,224/500,000,000 (36,504 pos/s)
[r1] stream batch 2304/30880: 37,306,368/500,000,000 (36,959 pos/s)
[r0] stream batch 2288/30880: 37,047,296/500,000,000 (36,517 pos/s)
[r1] stream batch 2320/30880: 37,565,440/500,000,000 (36,970 pos/s)
[r0] stream batch 2304/30880: 37,306,368/500,000,000 (36,535 pos/s)
[r1] stream batch 2336/30880: 37,824,512/500,000,000 (36,980 pos/s)
[r0] stream batch 2320/30880: 37,565,440/500,000,000 (36,550 pos/s)
[r1] stream batch 2352/30880: 38,083,584/500,000,000 (36,990 pos/s)
[r0] stream batch 2336/30880: 37,824,512/500,000,000 (36,564 pos/s)
[r1] stream batch 2368/30880: 38,342,656/500,000,000 (37,003 pos/s)
[r0] stream batch 2352/30880: 38,083,584/500,000,000 (36,576 pos/s)
[r1] stream batch 2384/30880: 38,601,728/500,000,000 (37,013 pos/s)
[r0] stream batch 2368/30880: 38,342,656/500,000,000 (36,590 pos/s)
[r1] stream batch 2400/30880: 38,860,800/500,000,000 (37,027 pos/s)
[r0] stream batch 2384/30880: 38,601,728/500,000,000 (36,601 pos/s)
[r1] stream batch 2416/30880: 39,119,872/500,000,000 (37,038 pos/s)
[r0] stream batch 2400/30880: 38,860,800/500,000,000 (36,616 pos/s)
[r1] stream batch 2432/30880: 39,378,944/500,000,000 (37,049 pos/s)
[r0] stream batch 2416/30880: 39,119,872/500,000,000 (36,633 pos/s)
[r1] stream batch 2448/30880: 39,638,016/500,000,000 (37,059 pos/s)
[r0] stream batch 2432/30880: 39,378,944/500,000,000 (36,643 pos/s)
[r1] stream batch 2464/30880: 39,897,088/500,000,000 (37,070 pos/s)
[r0] stream batch 2448/30880: 39,638,016/500,000,000 (36,656 pos/s)
[r1] stream batch 2480/30880: 40,156,160/500,000,000 (37,083 pos/s)
[r0] stream batch 2464/30880: 39,897,088/500,000,000 (36,665 pos/s)
[r1] stream batch 2496/30880: 40,415,232/500,000,000 (37,093 pos/s)
[r0] stream batch 2480/30880: 40,156,160/500,000,000 (36,678 pos/s)
[r1] stream batch 2512/30880: 40,674,304/500,000,000 (37,104 pos/s)
[r0] stream batch 2496/30880: 40,415,232/500,000,000 (36,690 pos/s)
[r1] stream batch 2528/30880: 40,933,376/500,000,000 (37,112 pos/s)
[r0] stream batch 2512/30880: 40,674,304/500,000,000 (36,708 pos/s)
[r1] stream batch 2544/30880: 41,192,448/500,000,000 (37,121 pos/s)
[r0] stream batch 2528/30880: 40,933,376/500,000,000 (36,717 pos/s)
[r1] stream batch 2560/30880: 41,451,520/500,000,000 (37,135 pos/s)
[r0] stream batch 2544/30880: 41,192,448/500,000,000 (36,726 pos/s)
[r1] stream batch 2576/30880: 41,710,592/500,000,000 (37,143 pos/s)
[r0] stream batch 2560/30880: 41,451,520/500,000,000 (36,745 pos/s)
[r1] stream batch 2592/30880: 41,969,664/500,000,000 (37,153 pos/s)
[r0] stream batch 2576/30880: 41,710,592/500,000,000 (36,756 pos/s)
[r1] stream batch 2608/30880: 42,228,736/500,000,000 (37,164 pos/s)
[r0] stream batch 2592/30880: 41,969,664/500,000,000 (36,768 pos/s)
[r1] stream batch 2624/30880: 42,487,808/500,000,000 (37,181 pos/s)
[r0] stream batch 2608/30880: 42,228,736/500,000,000 (36,778 pos/s)
[r1] stream batch 2640/30880: 42,746,880/500,000,000 (37,188 pos/s)
[r0] stream batch 2624/30880: 42,487,808/500,000,000 (36,790 pos/s)
[r1] stream batch 2656/30880: 43,005,952/500,000,000 (37,199 pos/s)
[r0] stream batch 2640/30880: 42,746,880/500,000,000 (36,802 pos/s)
[r1] stream batch 2672/30880: 43,265,024/500,000,000 (37,209 pos/s)
[r0] stream batch 2656/30880: 43,005,952/500,000,000 (36,816 pos/s)
[r1] stream batch 2688/30880: 43,524,096/500,000,000 (37,219 pos/s)
[r0] stream batch 2672/30880: 43,265,024/500,000,000 (36,826 pos/s)
[r1] stream batch 2704/30880: 43,783,168/500,000,000 (37,229 pos/s)
[r0] stream batch 2688/30880: 43,524,096/500,000,000 (36,835 pos/s)
[r1] stream batch 2720/30880: 44,042,240/500,000,000 (37,243 pos/s)
[r0] stream batch 2704/30880: 43,783,168/500,000,000 (36,844 pos/s)
[r1] stream batch 2736/30880: 44,301,312/500,000,000 (37,252 pos/s)
[r0] stream batch 2720/30880: 44,042,240/500,000,000 (36,855 pos/s)
[r1] stream batch 2752/30880: 44,560,384/500,000,000 (37,262 pos/s)
[r0] stream batch 2736/30880: 44,301,312/500,000,000 (36,867 pos/s)
[r1] stream batch 2768/30880: 44,819,456/500,000,000 (37,274 pos/s)
[r0] stream batch 2752/30880: 44,560,384/500,000,000 (36,881 pos/s)
[r1] stream batch 2784/30880: 45,078,528/500,000,000 (37,288 pos/s)
[r0] stream batch 2768/30880: 44,819,456/500,000,000 (36,895 pos/s)
[r1] stream batch 2800/30880: 45,337,600/500,000,000 (37,296 pos/s)
[r0] stream batch 2784/30880: 45,078,528/500,000,000 (36,908 pos/s)
[r1] stream batch 2816/30880: 45,596,672/500,000,000 (37,307 pos/s)
[r0] stream batch 2800/30880: 45,337,600/500,000,000 (36,915 pos/s)
[r1] stream batch 2832/30880: 45,855,744/500,000,000 (37,316 pos/s)
[r0] stream batch 2816/30880: 45,596,672/500,000,000 (36,927 pos/s)
[r1] stream batch 2848/30880: 46,114,816/500,000,000 (37,325 pos/s)
[r0] stream batch 2832/30880: 45,855,744/500,000,000 (36,933 pos/s)
[r1] stream batch 2864/30880: 46,373,888/500,000,000 (37,334 pos/s)
[r0] stream batch 2848/30880: 46,114,816/500,000,000 (36,942 pos/s)
[r1] stream batch 2880/30880: 46,632,960/500,000,000 (37,342 pos/s)
[r0] stream batch 2864/30880: 46,373,888/500,000,000 (36,951 pos/s)
[r1] stream batch 2896/30880: 46,892,032/500,000,000 (37,347 pos/s)
[r0] stream batch 2880/30880: 46,632,960/500,000,000 (36,960 pos/s)
[r1] stream batch 2912/30880: 47,151,104/500,000,000 (37,359 pos/s)
[r0] stream batch 2896/30880: 46,892,032/500,000,000 (36,970 pos/s)
[r1] stream batch 2928/30880: 47,410,176/500,000,000 (37,367 pos/s)
[r0] stream batch 2912/30880: 47,151,104/500,000,000 (36,983 pos/s)
[r1] stream batch 2944/30880: 47,669,248/500,000,000 (37,375 pos/s)
[r0] stream batch 2928/30880: 47,410,176/500,000,000 (36,992 pos/s)
[r1] stream batch 2960/30880: 47,928,320/500,000,000 (37,383 pos/s)
[r0] stream batch 2944/30880: 47,669,248/500,000,000 (37,004 pos/s)
[r1] stream batch 2976/30880: 48,187,392/500,000,000 (37,390 pos/s)
[r0] stream batch 2960/30880: 47,928,320/500,000,000 (37,013 pos/s)
[r1] stream batch 2992/30880: 48,446,464/500,000,000 (37,400 pos/s)
[r0] stream batch 2976/30880: 48,187,392/500,000,000 (37,023 pos/s)
[r1] stream batch 3008/30880: 48,705,536/500,000,000 (37,406 pos/s)
[r0] stream batch 2992/30880: 48,446,464/500,000,000 (37,031 pos/s)
[r1] stream batch 3024/30880: 48,964,608/500,000,000 (37,412 pos/s)
[r0] stream batch 3008/30880: 48,705,536/500,000,000 (37,039 pos/s)
[r1] stream batch 3040/30880: 49,223,680/500,000,000 (37,419 pos/s)
[r0] stream batch 3024/30880: 48,964,608/500,000,000 (37,044 pos/s)
[r1] stream batch 3056/30880: 49,482,752/500,000,000 (37,428 pos/s)
[r0] stream batch 3040/30880: 49,223,680/500,000,000 (37,052 pos/s)
[r1] stream batch 3072/30880: 49,741,824/500,000,000 (37,433 pos/s)
[r0] stream batch 3056/30880: 49,482,752/500,000,000 (37,064 pos/s)
[r1] stream batch 3088/30880: 50,000,896/500,000,000 (37,441 pos/s)
[r0] stream batch 3072/30880: 49,741,824/500,000,000 (37,072 pos/s)
[r1] stream batch 3104/30880: 50,259,968/500,000,000 (37,446 pos/s)
[r0] stream batch 3088/30880: 50,000,896/500,000,000 (37,080 pos/s)
[r1] stream batch 3120/30880: 50,519,040/500,000,000 (37,453 pos/s)
[r0] stream batch 3104/30880: 50,259,968/500,000,000 (37,085 pos/s)
[r1] stream batch 3136/30880: 50,778,112/500,000,000 (37,459 pos/s)
[r0] stream batch 3120/30880: 50,519,040/500,000,000 (37,094 pos/s)
[r1] stream batch 3152/30880: 51,037,184/500,000,000 (37,466 pos/s)
[r0] stream batch 3136/30880: 50,778,112/500,000,000 (37,099 pos/s)
[r1] stream batch 3168/30880: 51,296,256/500,000,000 (37,473 pos/s)
[r0] stream batch 3152/30880: 51,037,184/500,000,000 (37,110 pos/s)
[r1] stream batch 3184/30880: 51,555,328/500,000,000 (37,479 pos/s)
[r0] stream batch 3168/30880: 51,296,256/500,000,000 (37,114 pos/s)
[r1] stream batch 3200/30880: 51,814,400/500,000,000 (37,484 pos/s)
[r0] stream batch 3184/30880: 51,555,328/500,000,000 (37,125 pos/s)
[r1] stream batch 3216/30880: 52,073,472/500,000,000 (37,490 pos/s)
[r0] stream batch 3200/30880: 51,814,400/500,000,000 (37,133 pos/s)
[r1] stream batch 3232/30880: 52,332,544/500,000,000 (37,496 pos/s)
[r0] stream batch 3216/30880: 52,073,472/500,000,000 (37,142 pos/s)
[r1] stream batch 3248/30880: 52,591,616/500,000,000 (37,505 pos/s)
[r0] stream batch 3232/30880: 52,332,544/500,000,000 (37,147 pos/s)
[r1] stream batch 3264/30880: 52,850,688/500,000,000 (37,512 pos/s)
[r0] stream batch 3248/30880: 52,591,616/500,000,000 (37,156 pos/s)
[r1] stream batch 3280/30880: 53,109,760/500,000,000 (37,517 pos/s)
[r0] stream batch 3264/30880: 52,850,688/500,000,000 (37,163 pos/s)
[r1] stream batch 3296/30880: 53,368,832/500,000,000 (37,524 pos/s)
[r0] stream batch 3280/30880: 53,109,760/500,000,000 (37,169 pos/s)
[r1] stream batch 3312/30880: 53,627,904/500,000,000 (37,529 pos/s)
[r0] stream batch 3296/30880: 53,368,832/500,000,000 (37,177 pos/s)
[r1] stream batch 3328/30880: 53,886,976/500,000,000 (37,534 pos/s)
[r0] stream batch 3312/30880: 53,627,904/500,000,000 (37,183 pos/s)
[r1] stream batch 3344/30880: 54,146,048/500,000,000 (37,541 pos/s)
[r0] stream batch 3328/30880: 53,886,976/500,000,000 (37,188 pos/s)
[r1] stream batch 3360/30880: 54,405,120/500,000,000 (37,548 pos/s)
[r0] stream batch 3344/30880: 54,146,048/500,000,000 (37,199 pos/s)
[r1] stream batch 3376/30880: 54,664,192/500,000,000 (37,553 pos/s)
[r0] stream batch 3360/30880: 54,405,120/500,000,000 (37,207 pos/s)
[r1] stream batch 3392/30880: 54,923,264/500,000,000 (37,561 pos/s)
[r0] stream batch 3376/30880: 54,664,192/500,000,000 (37,214 pos/s)
[r1] stream batch 3408/30880: 55,182,336/500,000,000 (37,570 pos/s)
[r1] stream batch 3424/30880: 55,441,408/500,000,000 (37,580 pos/s)
[r0] stream batch 3392/30880: 54,923,264/500,000,000 (37,219 pos/s)
[r1] stream batch 3440/30880: 55,700,480/500,000,000 (37,587 pos/s)
[r0] stream batch 3408/30880: 55,182,336/500,000,000 (37,228 pos/s)
[r1] stream batch 3456/30880: 55,959,552/500,000,000 (37,596 pos/s)
[r0] stream batch 3424/30880: 55,441,408/500,000,000 (37,238 pos/s)
[r1] stream batch 3472/30880: 56,218,624/500,000,000 (37,601 pos/s)
[r0] stream batch 3440/30880: 55,700,480/500,000,000 (37,248 pos/s)
[r0] stream batch 3456/30880: 55,959,552/500,000,000 (37,257 pos/s)
[r1] stream batch 3488/30880: 56,477,696/500,000,000 (37,607 pos/s)
[r0] stream batch 3472/30880: 56,218,624/500,000,000 (37,264 pos/s)
[r1] stream batch 3504/30880: 56,736,768/500,000,000 (37,613 pos/s)
[r0] stream batch 3488/30880: 56,477,696/500,000,000 (37,273 pos/s)
[r1] stream batch 3520/30880: 56,995,840/500,000,000 (37,618 pos/s)
[r0] stream batch 3504/30880: 56,736,768/500,000,000 (37,279 pos/s)
[r1] stream batch 3536/30880: 57,254,912/500,000,000 (37,621 pos/s)
[r0] stream batch 3520/30880: 56,995,840/500,000,000 (37,286 pos/s)
[r1] stream batch 3552/30880: 57,513,984/500,000,000 (37,629 pos/s)
[r0] stream batch 3536/30880: 57,254,912/500,000,000 (37,292 pos/s)
[r1] stream batch 3568/30880: 57,773,056/500,000,000 (37,634 pos/s)
[r1] stream batch 3584/30880: 58,032,128/500,000,000 (37,643 pos/s)
[r0] stream batch 3552/30880: 57,513,984/500,000,000 (37,299 pos/s)
[r1] stream batch 3600/30880: 58,291,200/500,000,000 (37,652 pos/s)
[r0] stream batch 3568/30880: 57,773,056/500,000,000 (37,306 pos/s)
[r1] stream batch 3616/30880: 58,550,272/500,000,000 (37,658 pos/s)
[r0] stream batch 3584/30880: 58,032,128/500,000,000 (37,313 pos/s)
[r1] stream batch 3632/30880: 58,809,344/500,000,000 (37,669 pos/s)
[r0] stream batch 3600/30880: 58,291,200/500,000,000 (37,322 pos/s)
[r1] stream batch 3648/30880: 59,068,416/500,000,000 (37,675 pos/s)
[r0] stream batch 3616/30880: 58,550,272/500,000,000 (37,328 pos/s)
[r1] stream batch 3664/30880: 59,327,488/500,000,000 (37,684 pos/s)
[r0] stream batch 3632/30880: 58,809,344/500,000,000 (37,340 pos/s)
[r1] stream batch 3680/30880: 59,586,560/500,000,000 (37,689 pos/s)
[r0] stream batch 3648/30880: 59,068,416/500,000,000 (37,347 pos/s)
[r1] stream batch 3696/30880: 59,845,632/500,000,000 (37,695 pos/s)
[r0] stream batch 3664/30880: 59,327,488/500,000,000 (37,357 pos/s)
[r1] stream batch 3712/30880: 60,104,704/500,000,000 (37,702 pos/s)
[r0] stream batch 3680/30880: 59,586,560/500,000,000 (37,366 pos/s)
[r1] stream batch 3728/30880: 60,363,776/500,000,000 (37,706 pos/s)
[r0] stream batch 3696/30880: 59,845,632/500,000,000 (37,370 pos/s)
[r1] stream batch 3744/30880: 60,622,848/500,000,000 (37,710 pos/s)
[r0] stream batch 3712/30880: 60,104,704/500,000,000 (37,377 pos/s)
[r1] stream batch 3760/30880: 60,881,920/500,000,000 (37,715 pos/s)
[r0] stream batch 3728/30880: 60,363,776/500,000,000 (37,380 pos/s)
[r1] stream batch 3776/30880: 61,140,992/500,000,000 (37,726 pos/s)
[r0] stream batch 3744/30880: 60,622,848/500,000,000 (37,385 pos/s)
[r1] stream batch 3792/30880: 61,400,064/500,000,000 (37,734 pos/s)
[r0] stream batch 3760/30880: 60,881,920/500,000,000 (37,389 pos/s)
[r1] stream batch 3808/30880: 61,659,136/500,000,000 (37,737 pos/s)
[r0] stream batch 3776/30880: 61,140,992/500,000,000 (37,402 pos/s)
[r1] stream batch 3824/30880: 61,918,208/500,000,000 (37,743 pos/s)
[r0] stream batch 3792/30880: 61,400,064/500,000,000 (37,411 pos/s)
[r1] stream batch 3840/30880: 62,177,280/500,000,000 (37,749 pos/s)
[r0] stream batch 3808/30880: 61,659,136/500,000,000 (37,416 pos/s)
[r1] stream batch 3856/30880: 62,436,352/500,000,000 (37,755 pos/s)
[r0] stream batch 3824/30880: 61,918,208/500,000,000 (37,422 pos/s)
[r1] stream batch 3872/30880: 62,695,424/500,000,000 (37,759 pos/s)
[r0] stream batch 3840/30880: 62,177,280/500,000,000 (37,430 pos/s)
[r1] stream batch 3888/30880: 62,954,496/500,000,000 (37,765 pos/s)
[r0] stream batch 3856/30880: 62,436,352/500,000,000 (37,436 pos/s)
[r1] stream batch 3904/30880: 63,213,568/500,000,000 (37,772 pos/s)
[r0] stream batch 3872/30880: 62,695,424/500,000,000 (37,442 pos/s)
[r1] stream batch 3920/30880: 63,472,640/500,000,000 (37,778 pos/s)
[r0] stream batch 3888/30880: 62,954,496/500,000,000 (37,447 pos/s)
[r1] stream batch 3936/30880: 63,731,712/500,000,000 (37,782 pos/s)
[r0] stream batch 3904/30880: 63,213,568/500,000,000 (37,454 pos/s)
[r1] stream batch 3952/30880: 63,990,784/500,000,000 (37,788 pos/s)
[r0] stream batch 3920/30880: 63,472,640/500,000,000 (37,460 pos/s)
[r1] stream batch 3968/30880: 64,249,856/500,000,000 (37,801 pos/s)
[r0] stream batch 3936/30880: 63,731,712/500,000,000 (37,466 pos/s)
[r1] stream batch 3984/30880: 64,508,928/500,000,000 (37,812 pos/s)
[r0] stream batch 3952/30880: 63,990,784/500,000,000 (37,472 pos/s)
[r1] stream batch 4000/30880: 64,768,000/500,000,000 (37,815 pos/s)
[r0] stream batch 3968/30880: 64,249,856/500,000,000 (37,485 pos/s)
[r1] stream batch 4016/30880: 65,027,072/500,000,000 (37,820 pos/s)
[r0] stream batch 3984/30880: 64,508,928/500,000,000 (37,497 pos/s)
[r1] stream batch 4032/30880: 65,286,144/500,000,000 (37,825 pos/s)
[r0] stream batch 4000/30880: 64,768,000/500,000,000 (37,503 pos/s)
[r1] stream batch 4048/30880: 65,545,216/500,000,000 (37,828 pos/s)
[r0] stream batch 4016/30880: 65,027,072/500,000,000 (37,508 pos/s)
[r1] stream batch 4064/30880: 65,804,288/500,000,000 (37,832 pos/s)
[r0] stream batch 4032/30880: 65,286,144/500,000,000 (37,515 pos/s)
[r1] stream batch 4080/30880: 66,063,360/500,000,000 (37,836 pos/s)
[r0] stream batch 4048/30880: 65,545,216/500,000,000 (37,520 pos/s)
[r1] stream batch 4096/30880: 66,322,432/500,000,000 (37,841 pos/s)
[r0] stream batch 4064/30880: 65,804,288/500,000,000 (37,525 pos/s)
[r1] stream batch 4112/30880: 66,581,504/500,000,000 (37,847 pos/s)
[r0] stream batch 4080/30880: 66,063,360/500,000,000 (37,531 pos/s)
[r1] stream batch 4128/30880: 66,840,576/500,000,000 (37,851 pos/s)
[r0] stream batch 4096/30880: 66,322,432/500,000,000 (37,537 pos/s)
[r1] stream batch 4144/30880: 67,099,648/500,000,000 (37,855 pos/s)
[r0] stream batch 4112/30880: 66,581,504/500,000,000 (37,542 pos/s)
[r1] stream batch 4160/30880: 67,358,720/500,000,000 (37,862 pos/s)
[r0] stream batch 4128/30880: 66,840,576/500,000,000 (37,546 pos/s)
[r1] stream batch 4176/30880: 67,617,792/500,000,000 (37,867 pos/s)
[r0] stream batch 4144/30880: 67,099,648/500,000,000 (37,553 pos/s)
[r1] stream batch 4192/30880: 67,876,864/500,000,000 (37,874 pos/s)
[r0] stream batch 4160/30880: 67,358,720/500,000,000 (37,558 pos/s)
[r1] stream batch 4208/30880: 68,135,936/500,000,000 (37,880 pos/s)
[r0] stream batch 4176/30880: 67,617,792/500,000,000 (37,564 pos/s)
[r1] stream batch 4224/30880: 68,395,008/500,000,000 (37,884 pos/s)
[r0] stream batch 4192/30880: 67,876,864/500,000,000 (37,571 pos/s)
[r1] stream batch 4240/30880: 68,654,080/500,000,000 (37,888 pos/s)
[r0] stream batch 4208/30880: 68,135,936/500,000,000 (37,579 pos/s)
[r1] stream batch 4256/30880: 68,913,152/500,000,000 (37,892 pos/s)
[r0] stream batch 4224/30880: 68,395,008/500,000,000 (37,583 pos/s)
[r1] stream batch 4272/30880: 69,172,224/500,000,000 (37,898 pos/s)
[r0] stream batch 4240/30880: 68,654,080/500,000,000 (37,589 pos/s)
[r1] stream batch 4288/30880: 69,431,296/500,000,000 (37,907 pos/s)
[r0] stream batch 4256/30880: 68,913,152/500,000,000 (37,593 pos/s)
[r1] stream batch 4304/30880: 69,690,368/500,000,000 (37,910 pos/s)
[r0] stream batch 4272/30880: 69,172,224/500,000,000 (37,601 pos/s)
[r1] stream batch 4320/30880: 69,949,440/500,000,000 (37,916 pos/s)
[r0] stream batch 4288/30880: 69,431,296/500,000,000 (37,608 pos/s)
[r1] stream batch 4336/30880: 70,208,512/500,000,000 (37,919 pos/s)
[r0] stream batch 4304/30880: 69,690,368/500,000,000 (37,611 pos/s)
[r1] stream batch 4352/30880: 70,467,584/500,000,000 (37,924 pos/s)
[r0] stream batch 4320/30880: 69,949,440/500,000,000 (37,615 pos/s)
[r1] stream batch 4368/30880: 70,726,656/500,000,000 (37,927 pos/s)
[r0] stream batch 4336/30880: 70,208,512/500,000,000 (37,620 pos/s)
[r1] stream batch 4384/30880: 70,985,728/500,000,000 (37,931 pos/s)
[r0] stream batch 4352/30880: 70,467,584/500,000,000 (37,625 pos/s)
[r1] stream batch 4400/30880: 71,244,800/500,000,000 (37,933 pos/s)
[r0] stream batch 4368/30880: 70,726,656/500,000,000 (37,629 pos/s)
[r1] stream batch 4416/30880: 71,503,872/500,000,000 (37,936 pos/s)
[r0] stream batch 4384/30880: 70,985,728/500,000,000 (37,635 pos/s)
[r1] stream batch 4432/30880: 71,762,944/500,000,000 (37,938 pos/s)
[r0] stream batch 4400/30880: 71,244,800/500,000,000 (37,639 pos/s)
[r1] stream batch 4448/30880: 72,022,016/500,000,000 (37,941 pos/s)
[r0] stream batch 4416/30880: 71,503,872/500,000,000 (37,642 pos/s)
[r1] stream batch 4464/30880: 72,281,088/500,000,000 (37,942 pos/s)
[r0] stream batch 4432/30880: 71,762,944/500,000,000 (37,644 pos/s)
[r1] stream batch 4480/30880: 72,540,160/500,000,000 (37,949 pos/s)
[r0] stream batch 4448/30880: 72,022,016/500,000,000 (37,649 pos/s)
[r1] stream batch 4496/30880: 72,799,232/500,000,000 (37,953 pos/s)
[r0] stream batch 4464/30880: 72,281,088/500,000,000 (37,649 pos/s)
[r1] stream batch 4512/30880: 73,058,304/500,000,000 (37,960 pos/s)
[r0] stream batch 4480/30880: 72,540,160/500,000,000 (37,656 pos/s)
[r1] stream batch 4528/30880: 73,317,376/500,000,000 (37,962 pos/s)
[r0] stream batch 4496/30880: 72,799,232/500,000,000 (37,663 pos/s)
[r1] stream batch 4544/30880: 73,576,448/500,000,000 (37,966 pos/s)
[r0] stream batch 4512/30880: 73,058,304/500,000,000 (37,669 pos/s)
[r1] stream batch 4560/30880: 73,835,520/500,000,000 (37,971 pos/s)
[r0] stream batch 4528/30880: 73,317,376/500,000,000 (37,672 pos/s)
[r1] stream batch 4576/30880: 74,094,592/500,000,000 (37,975 pos/s)
[r0] stream batch 4544/30880: 73,576,448/500,000,000 (37,677 pos/s)
[r1] stream batch 4592/30880: 74,353,664/500,000,000 (37,978 pos/s)
[r0] stream batch 4560/30880: 73,835,520/500,000,000 (37,682 pos/s)
[r1] stream batch 4608/30880: 74,612,736/500,000,000 (37,981 pos/s)
